Unnamed: 0,topic,term,beta,ratio,label,decision
3703,174,budget-cuts,0.001507936,57.13775644,Fiscal,keep
3704,174,debt-ceiling,0.001427027,86.80527695,Fiscal,keep
3705,174,deficit-reduction,0.001427027,301.4598138,Fiscal,keep
3706,174,outlays,0.001285437,41.4357647,Fiscal,keep
3707,174,congressional-budget,0.001275323,72.55450007,Fiscal,keep
3708,174,debt-limit,0.001255096,334.2482058,Fiscal,keep
3709,174,cbo,0.001133733,301.9276702,Fiscal,keep
3710,174,balanced-budget,0.000830325,177.8900016,Fiscal,keep
3711,174,raise-taxes,0.000789871,40.3806282,Fiscal,keep
3712,174,budgetary,0.000668508,34.39917918,Fiscal,keep
3713,174,surpluses,0.000658394,39.14632471,Fiscal,keep
3714,174,raising-taxes,0.00061794,49.97825904,Fiscal,keep
3715,174,unfunded,0.000385328,31.46456337,Fiscal,drop
3717,176,train,0.026829159,107.2140002,Railroad,keep
3718,176,railroad,0.014871939,403.6530707,Railroad,keep
3719,176,rail,0.009236656,346.3279514,Railroad,keep
3720,176,amtrak,0.007721286,1823.808184,Railroad,keep
3721,176,penn,0.006774179,69.90149834,Railroad,keep
3722,176,hudson,0.006490047,37.06398468,Railroad,drop
3723,176,railroads,0.004406413,247.4094271,Railroad,keep
3724,176,freight,0.004359058,244.1152772,Railroad,drop
3725,176,schneider,0.003104141,54.37188872,Railroad,drop
3726,176,csx,0.002962075,699.6577855,Railroad,keep
3727,176,railway,0.002938398,153.1169573,Railroad,keep
3728,176,santa-fe,0.002630588,130.8634517,Railroad,drop
3729,176,union-pacific,0.0025122,593.3948125,Railroad,keep
3730,176,norfolk-southern,0.002157035,477.2873124,Railroad,keep
3731,176,conrail,0.001849225,409.1782558,Railroad,keep
3732,176,burlington-northern,0.001209929,285.7914695,Railroad,keep
3733,176,derailment,0.00109154,257.8275293,Railroad,keep
3734,176,locomotive,0.00099683,58.57113034,Railroad,keep
3735,176,railways,0.000973152,55.15086845,Railroad,keep
3736,176,rf,0.000617987,50.41808703,Railroad,drop
3737,177,brands,0.016759507,86.38512518,Beverage,keep
3738,177,brand,0.014656164,47.99279104,Beverage,keep
3739,177,coke,0.010001224,754.1812974,Beverage,keep
3740,177,patent,0.007897881,213.7108826,Beverage,keep
3741,177,coca-cola,0.00553593,206.4306092,Beverage,keep
3742,177,pepsi,0.003829119,205.6013283,Beverage,keep
3743,177,packaging,0.003380865,62.37112589,Beverage,keep
3744,177,patents,0.003380865,141.3605541,Beverage,keep
3745,177,beverage,0.003346384,44.05512856,Beverage,keep
3746,177,pepsico,0.00251884,93.25057477,Beverage,keep
3747,177,cosmetics,0.002346434,70.2798115,Beverage,drop
3748,177,unilever,0.002139548,665.3528559,Beverage,drop
3749,177,p-g,0.002087827,146.2493267,Beverage,drop
3750,177,mccormick,0.002018865,61.64833716,Beverage,drop
3751,177,whole-foods,0.002018865,90.7594855,Beverage,drop
3752,177,nestle,0.001967143,96.38583176,Beverage,drop
3753,177,heinz,0.0018637,31.69794739,Beverage,drop
3754,177,kraft,0.0018637,36.76276702,Beverage,drop
3755,177,avon,0.001829219,43.49306082,Beverage,drop
3756,177,conagra,0.001605092,427.4566899,Beverage,drop
3757,177,procter,0.001587852,60.06722898,Beverage,drop
3758,177,burger-king,0.001553371,73.56435799,Beverage,drop
3759,177,franchisees,0.001553371,187.520986,Beverage,drop
3760,177,fragrance,0.001122358,63.38783265,Beverage,drop
3761,177,soft-drink,0.001122358,235.865363,Beverage,keep
3762,177,bottling,0.001053396,52.77990543,Beverage,keep
3763,177,kellogg,0.001001674,37.12009929,Beverage,drop
3764,177,estee-lauder,0.000984434,118.0465379,Beverage,drop
3765,177,lauder,0.000967193,257.5759431,Beverage,drop
3766,177,coty,0.000949953,275.5773755,Beverage,drop
3767,177,bottlers,0.000915471,274.1226685,Beverage,keep
3768,177,clorox,0.000898231,198.7516376,Beverage,drop
3769,177,soft-drinks,0.000898231,68.01338168,Beverage,keep
3770,177,pillsbury,0.000829269,48.44906978,Beverage,drop
3771,177,marketer,0.000760307,33.21319628,Beverage,drop
3772,177,detergent,0.000725826,160.6035306,Beverage,drop
3773,177,fragrances,0.000674104,49.37636908,Beverage,drop
3774,177,inventors,0.000674104,35.09682882,Beverage,drop
3775,177,cola,0.000639623,31.56812051,Beverage,keep
3776,177,yum,0.000639623,50.54467248,Beverage,drop
3777,177,toothpaste,0.000605142,39.40867693,Beverage,drop
3778,177,bleach,0.000553421,43.01351115,Beverage,drop
3779,177,shampoo,0.000467218,52.57518944,Beverage,drop
3780,177,spices,0.000415496,32.9624858,Beverage,drop
3804,182,tennis,0.017019045,102.6649089,Tennis,keep
3805,182,tournament,0.008267886,54.38271741,Tennis,keep
3806,182,singles,0.004386775,109.6902795,Tennis,keep
3808,182,wimbledon,0.004013591,1068.871008,Tennis,keep
3811,182,doubles,0.003547112,72.09123018,Tennis,keep
3812,182,chess,0.003453816,104.7347542,Tennis,drop
3813,182,becker,0.003341861,41.28034888,Tennis,drop
3815,182,semifinals,0.002800744,131.4679885,Tennis,keep
3816,182,grand-slam,0.002651471,182.2904378,Tennis,keep
3821,182,quarterfinals,0.002222309,591.829554,Tennis,keep
3823,182,tournaments,0.002017058,66.1668095,Tennis,keep
3825,182,connors,0.00175583,375.9852846,Tennis,keep
3834,182,quarterfinal,0.001214713,268.7796788,Tennis,keep
3835,182,racket,0.001196054,67.72056161,Tennis,keep
3837,182,defending-champion,0.001102758,56.40539877,Tennis,keep
3845,182,backhand,0.000990803,296.6794058,Tennis,keep
3850,182,tiebreaker,0.000916166,68.23714266,Tennis,keep
3851,182,forehand,0.000897507,268.7434919,Tennis,keep
3860,185,prison,0.024934761,688.1182468,CriminalJustice,keep
3861,185,jail,0.010621275,212.1964668,CriminalJustice,keep
3862,185,prisoners,0.008519629,427.7411085,CriminalJustice,keep
3863,185,crimes,0.008312649,48.42095934,CriminalJustice,drop
3864,185,inmates,0.008312649,1963.491245,CriminalJustice,keep
3865,185,rape,0.005860728,185.7196693,CriminalJustice,keep
3866,185,sentence,0.005287551,100.7383212,CriminalJustice,keep
3867,185,punishment,0.00425265,52.57993579,CriminalJustice,keep
3868,185,prisons,0.004204885,196.7210833,CriminalJustice,keep
3869,185,death-penalty,0.003679473,135.1372023,CriminalJustice,keep
3870,185,detention,0.003583944,74.73403381,CriminalJustice,keep
3871,185,execution,0.003552101,36.51767015,CriminalJustice,keep
3872,185,sentences,0.003536179,104.8063347,CriminalJustice,keep
3873,185,inmate,0.003313277,782.6135376,CriminalJustice,keep
3874,185,parole,0.003217748,151.0244012,CriminalJustice,keep
3875,185,prisoner,0.003090376,52.22653731,CriminalJustice,keep
3876,185,offenders,0.003058532,150.7603367,CriminalJustice,keep
3877,185,cell,0.002883395,61.1035044,CriminalJustice,drop
3878,185,guards,0.002740101,33.88874998,CriminalJustice,keep
3879,185,detainees,0.00272418,643.4655276,CriminalJustice,keep
3880,185,torture,0.002644572,65.66419899,CriminalJustice,keep
3881,185,criminal-justice,0.002533121,92.64357618,CriminalJustice,keep
3882,185,sexual-assault,0.002357984,65.06820112,CriminalJustice,keep
3883,185,correctional,0.002294297,106.9775601,CriminalJustice,keep
3884,185,criminals,0.001991788,40.01135772,CriminalJustice,keep
3885,185,offenses,0.001928101,30.19832622,CriminalJustice,keep
3886,185,probation,0.001752964,100.0880048,CriminalJustice,keep
3887,185,detained,0.001545984,33.8383261,CriminalJustice,keep
3888,185,raped,0.001482298,41.72549817,CriminalJustice,keep
3889,185,jails,0.001291239,80.00766226,CriminalJustice,keep
3890,185,imprisoned,0.001243474,31.98663016,CriminalJustice,keep
3891,185,incarcerated,0.001227553,101.669837,CriminalJustice,keep
3892,185,murders,0.001227553,35.24838999,CriminalJustice,keep
3893,185,guantanamo,0.001163866,67.41276157,CriminalJustice,drop
3894,185,executions,0.001147945,99.13273312,CriminalJustice,keep
3895,185,rikers,0.001132023,237.0093658,CriminalJustice,keep
3896,185,amnesty,0.001084259,36.91688337,CriminalJustice,drop
3897,185,pardon,0.001036494,62.63953916,CriminalJustice,drop
3898,185,imprisonment,0.000988729,43.46274155,CriminalJustice,keep
3899,185,incarceration,0.000988729,49.58316411,CriminalJustice,keep
3900,185,offender,0.000925043,35.97495914,CriminalJustice,keep
3901,185,prosecuted,0.000877278,48.31600503,CriminalJustice,keep
3902,185,clemency,0.000861357,184.7760918,CriminalJustice,keep
3903,185,behind-bars,0.000829513,66.54595595,CriminalJustice,keep
3904,185,prosecutions,0.000813592,45.97610081,CriminalJustice,keep
3905,185,violent-crime,0.00079767,37.70812457,CriminalJustice,keep
3906,185,nonviolent,0.000765827,41.76868667,CriminalJustice,drop
3907,185,felons,0.000686219,53.52535817,CriminalJustice,keep
3908,185,raping,0.000686219,38.75218458,CriminalJustice,keep
3909,185,kizer,0.000670298,200.7095145,CriminalJustice,drop
3910,186,china,0.087089473,1371.718728,China,keep
3911,186,chinese,0.047361732,1066.951679,China,keep
3912,186,beijing,0.016716972,4451.944688,China,keep
3913,186,hong-kong,0.010815507,348.7489519,China,keep
3914,186,taiwan,0.010238548,470.7212204,China,keep
3915,186,wang,0.005523969,157.5186892,China,drop
3916,186,xi,0.005523969,386.9505259,China,drop
3917,186,chen,0.004914041,231.8453343,China,drop
3918,186,huawei,0.003908484,1133.835511,China,drop
3919,186,singapore,0.003315041,169.9026904,China,drop
3920,186,shanghai,0.003034804,113.4991882,China,keep
3921,186,yuan,0.002836989,190.0663527,China,drop
3922,186,jinping,0.002177608,652.0483304,China,drop
3923,186,mainland,0.001683072,59.80037407,China,keep
3924,186,wong,0.001666587,79.43409687,China,drop
3925,186,li,0.001617133,47.94522498,China,drop
3926,186,liu,0.001270958,35.61900101,China,drop
3927,186,xinjiang,0.001237989,384.9875814,China,keep
3928,186,state-owned,0.001221504,32.97842974,China,drop
3929,186,geopolitical,0.001188535,58.28029572,China,drop
3930,186,mao,0.001139082,79.06826331,China,drop
3931,186,han,0.001122597,52.70515913,China,drop
3932,186,malaysia,0.001122597,43.34800499,China,drop
3933,186,taiwanese,0.001106113,66.98847636,China,drop
3934,186,china’s,0.001056659,249.5884076,China,drop
3935,186,meng,0.001040174,245.6946727,China,drop
3936,186,wechat,0.001007205,313.2189244,China,drop
3937,186,zhang,0.000974236,40.11086763,China,drop
3938,186,chinese-communist-party,0.000924783,268.2757156,China,keep
3939,186,huang,0.000924783,53.27103382,China,drop
3940,186,taipei,0.000908298,214.5447934,China,keep
3941,186,lu,0.000891814,46.52314938,China,drop
3942,186,wu,0.000875329,42.28322111,China,drop
3943,186,malaysian,0.000809391,51.5329014,China,drop
3944,186,alibaba,0.000792906,175.4464595,China,drop
3945,186,hu,0.000776422,33.29120414,China,drop
3946,186,wuhan,0.000743453,175.6074444,China,keep
3947,186,wei,0.000578607,39.29879256,China,drop
3948,186,jin,0.000562123,48.29744173,China,drop
3949,186,peking,0.000545638,33.12986745,China,keep
3950,186,quad,0.000512669,30.05987128,China,drop
3951,186,shaheen,0.0004797,33.7551793,China,drop
3952,186,mei,0.000463216,35.98541485,China,drop
3953,186,guo,0.000331339,41.63312805,China,drop
3972,188,plant,0.029335057,34.03709751,Electricity,keep
3973,188,utility,0.015466311,95.81777682,Electricity,keep
3974,188,utilities,0.011497968,240.9132252,Electricity,keep
3975,188,electricity,0.010843396,98.87238013,Electricity,keep
3976,188,edison,0.005095435,120.6149399,Electricity,keep
3977,188,reactor,0.005095435,371.799985,Electricity,keep
3978,188,grid,0.003724924,55.97589981,Electricity,keep
3979,188,nuclear-power,0.003643103,860.5200017,Electricity,keep
3980,188,transmission,0.003581737,47.37183991,Electricity,keep
3981,188,reactors,0.003029441,670.3247576,Electricity,keep
3982,188,uranium,0.002272592,502.8567223,Electricity,keep
3983,188,regulatory-commission,0.002170316,151.6424373,Electricity,drop
3984,188,nuclear-plant,0.001761208,233.0860061,Electricity,keep
3985,188,shoreham,0.001761208,142.0527425,Electricity,drop
3986,188,pepco,0.001740753,369.2713553,Electricity,keep
3987,188,electric-power,0.001658931,91.26091271,Electricity,keep
3988,188,pg-e,0.00161802,382.1849081,Electricity,drop
3989,188,generators,0.001597565,90.79750032,Electricity,keep
3990,188,power-plant,0.00157711,89.86423988,Electricity,keep
3991,188,nuclear-power-plant,0.001556654,451.5790927,Electricity,keep
3992,188,entergy,0.001168002,311.0539743,Electricity,drop
3993,188,seabrook,0.001127091,86.31242168,Electricity,keep
3994,188,blackout,0.001086181,42.12661989,Electricity,keep
3995,188,lilco,0.001024814,297.2945144,Electricity,drop
3996,188,chernobyl,0.001004359,102.3336217,Electricity,drop
3997,188,outage,0.000881627,62.24220221,Electricity,keep
3998,188,nuclear-power-plants,0.000861171,78.99339187,Electricity,keep
3999,188,outages,0.00077935,44.58029615,Electricity,keep
4000,188,generator,0.000738439,30.47969732,Electricity,keep
4001,188,megawatts,0.000738439,163.3944885,Electricity,keep
4002,188,plutonium,0.000738439,163.3944885,Electricity,drop
4003,188,turbines,0.000636162,76.65745795,Electricity,keep
4004,188,hydroelectric,0.000472519,41.14660752,Electricity,keep
4006,188,atoms,0.000370242,30.0924867,Electricity,drop
4007,189,snow,0.016832493,119.4412776,Water,keep
4008,189,ice,0.012664214,53.98420664,Water,keep
4009,189,drought,0.004047434,116.7467732,Water,keep
4010,189,freezing,0.003329369,96.21924883,Water,keep
4011,189,dam,0.002979094,91.52918192,Water,keep
4012,189,pipes,0.002401139,59.817148,Water,keep
4013,189,sewer,0.002050864,57.13023812,Water,drop
4014,189,sewage,0.001963295,107.9713656,Water,drop
4015,189,reservoir,0.001455395,35.97334327,Water,keep
4016,189,gallons,0.001402854,39.93665598,Water,drop
4017,189,frigid,0.00138534,80.75788829,Water,keep
4018,189,rainfall,0.00138534,113.1486966,Water,drop
4019,189,basin,0.001350312,34.33693786,Water,keep
4020,189,dams,0.001332799,277.4112704,Water,keep
4021,189,drinking-water,0.001297771,77.01718305,Water,keep
4022,189,reservoirs,0.001175175,64.31371414,Water,keep
4023,189,blizzard,0.001105119,33.07574031,Water,drop
4024,189,melting,0.000912468,43.42291124,Water,keep
4025,189,moisture,0.000824899,36.10416425,Water,keep
4026,189,snowstorm,0.000824899,31.65851059,Water,keep
4027,189,downstream,0.00059722,34.3230522,Water,keep
4042,192,gun,0.02379532,363.7422282,Gun_Control,keep
4043,192,shooting,0.014975871,42.96849151,Gun_Control,keep
4044,192,guns,0.012603388,266.2887874,Gun_Control,keep
4045,192,turner,0.012431469,88.31718101,Gun_Control,drop
4046,192,firearms,0.005589089,427.8037539,Gun_Control,keep
4047,192,gunman,0.003715171,822.056274,Gun_Control,drop
4048,192,shootings,0.003629212,743.6647487,Gun_Control,keep
4049,192,rifle,0.003577636,114.0080838,Gun_Control,keep
4050,192,brady,0.003336949,51.88593012,Gun_Control,drop
4051,192,gun-control,0.003182222,165.8032138,Gun_Control,keep
4052,192,shooter,0.00316503,147.7762189,Gun_Control,drop
4053,192,gun-violence,0.002975919,168.8084122,Gun_Control,keep
4054,192,rifles,0.002030364,90.58813813,Gun_Control,keep
4055,192,background-checks,0.002013172,70.88498283,Gun_Control,keep
4056,192,handgun,0.001995981,441.6507793,Gun_Control,keep
4057,192,massacre,0.001875637,49.20793831,Gun_Control,keep
4058,192,pistol,0.001669334,82.64230376,Gun_Control,keep
4059,192,firearm,0.001548991,112.1847472,Gun_Control,keep
4060,192,nra,0.001497415,434.394087,Gun_Control,keep
4061,192,semiautomatic,0.001480223,327.5291309,Gun_Control,keep
4062,192,sniper,0.001480223,63.40667411,Gun_Control,drop
4063,192,handguns,0.001394264,295.9997856,Gun_Control,keep
4064,192,gunfire,0.001308304,109.7450816,Gun_Control,keep
4065,192,national-rifle-association,0.001222345,81.23428709,Gun_Control,keep
4066,192,mass-shootings,0.00099885,125.6132662,Gun_Control,keep
4067,192,shooters,0.000981658,53.94024201,Gun_Control,drop
4068,192,alcohol-tobacco,0.000964466,256.8497147,Gun_Control,drop
4069,192,hinckley,0.000947274,53.91786781,Gun_Control,drop
4070,192,rampage,0.000947274,47.54705461,Gun_Control,drop
4071,192,whittle,0.000947274,35.23816371,Gun_Control,drop
4072,192,mass-shooting,0.000930082,86.78501975,Gun_Control,keep
4073,192,columbine,0.000809739,78.40596947,Gun_Control,drop
4074,192,remington,0.000809739,34.0264465,Gun_Control,drop
4075,192,opened-fire,0.000792547,53.64957535,Gun_Control,drop
4076,192,pistols,0.000775355,37.20895849,Gun_Control,keep
4077,192,machine-guns,0.000689396,39.06130788,Gun_Control,keep
4078,192,sandy-hook,0.000689396,35.75957144,Gun_Control,keep
4079,192,gunshots,0.000500285,30.93836403,Gun_Control,keep
4080,197,tobacco,0.014000641,220.7404434,Environmental,keep
4081,197,epa,0.011374729,652.2997476,Environmental,keep
4082,197,smoking,0.009473206,59.57509917,Environmental,keep
4083,197,chemical,0.009436986,30.26332843,Environmental,keep
4084,197,waste,0.00777089,32.3669591,Environmental,drop
4085,197,cigarette,0.00635833,205.7025607,Environmental,keep
4086,197,toxic,0.006141013,48.5405594,Environmental,keep
4087,197,asbestos,0.005869367,383.4535292,Environmental,keep
4088,197,smoke,0.005543392,50.77648989,Environmental,keep
4089,197,cigarettes,0.005217417,201.5637719,Environmental,keep
4090,197,philip-morris,0.004040283,174.304802,Environmental,drop
4091,197,cleanup,0.003714308,47.58309964,Environmental,keep
4092,197,environmental-protection-agency,0.003533211,123.3507422,Environmental,keep
4093,197,smokers,0.003261564,204.0123685,Environmental,drop
4094,197,nicotine,0.003171016,844.4822785,Environmental,drop
4095,197,hazardous,0.002736382,96.10921489,Environmental,keep
4096,197,contamination,0.002609614,111.709904,Environmental,keep
4097,197,osha,0.00217498,579.2251379,Environmental,drop
4098,197,ozone,0.002102541,88.6892367,Environmental,keep
4099,197,e.p.a,0.001903334,449.5774439,Environmental,keep
4100,197,tobacco-companies,0.001830895,405.1222582,Environmental,keep
4101,197,air-quality,0.001812785,64.73443621,Environmental,keep
4102,197,rjr,0.001686017,449.0079962,Environmental,drop
4103,197,pesticides,0.001613578,102.8749498,Environmental,keep
4104,197,contaminated,0.00150492,77.14027486,Environmental,keep
4105,197,liggett,0.001378151,399.7961195,Environmental,drop
4106,197,radioactive,0.001378151,78.03371939,Environmental,drop
4107,197,vaping,0.001269493,394.7846141,Environmental,drop
4108,197,ruckelshaus,0.001233273,357.7676181,Environmental,drop
4109,197,latimer,0.001215164,52.45044095,Environmental,drop
4110,197,fluoride,0.001197054,318.7908544,Environmental,drop
4111,197,hazards,0.001178944,30.96332083,Environmental,keep
4112,197,superfund,0.001160834,256.8579302,Environmental,keep
4113,197,juul,0.001142725,304.3222831,Environmental,drop
4114,197,altria,0.001124615,248.8436422,Environmental,drop
4115,197,pesticide,0.001088395,63.74787598,Environmental,keep
4116,197,pollutants,0.001088395,229.8663605,Environmental,keep
4117,197,wastes,0.000943518,39.0023488,Environmental,keep
4118,197,air-pollution,0.000925408,46.0978409,Environmental,keep
4119,197,smoker,0.000925408,89.13764757,Environmental,drop
4120,197,smoke-free,0.000871079,205.7533307,Environmental,drop
4121,197,lebow,0.000852969,40.34984453,Environmental,drop
4122,197,lung-cancer,0.00074431,31.46252487,Environmental,keep
4123,197,sludge,0.000708091,167.2547865,Environmental,keep
4124,197,soot,0.000708091,38.61828255,Environmental,keep
4125,197,dumps,0.000689981,40.92301942,Environmental,drop
4126,197,barclay,0.000653762,30.64224003,Environmental,drop
4127,198,rent,0.013019659,83.99866249,Housing,keep
4128,198,apartments,0.008195899,290.1783944,Housing,keep
4129,198,rental,0.007626635,128.8419485,Housing,keep
4130,198,homeowners,0.006877604,179.0009271,Housing,keep
4131,198,tenants,0.006128573,302.6488328,Housing,keep
4132,198,condominium,0.004151131,224.135845,Housing,keep
4133,198,co-op,0.003686731,216.578523,Housing,keep
4134,198,rents,0.003536925,107.1574548,Housing,keep
4135,198,hud,0.003282254,703.1944971,Housing,keep
4136,198,builders,0.003252293,38.33072488,Housing,drop
4137,198,landlords,0.003147429,258.7283793,Housing,keep
4138,198,median,0.002802874,32.89820467,Housing,drop
4139,198,tenant,0.002772913,151.0406513,Housing,keep
4140,198,landlord,0.002727971,130.5064647,Housing,keep
4141,198,condo,0.002578165,159.5695407,Housing,keep
4142,198,builder,0.002428359,48.82077743,Housing,keep
4143,198,affordable-housing,0.001933998,96.6846568,Housing,keep
4144,198,realtors,0.001889057,150.1270545,Housing,keep
4145,198,renters,0.001814153,111.6636444,Housing,keep
4146,198,renting,0.001814153,47.40444095,Housing,keep
4147,198,home-builders,0.001619405,157.2612447,Housing,keep
4148,198,two-bedroom,0.001589444,144.6998518,Housing,drop
4149,198,condominiums,0.001574463,348.3816553,Housing,keep
4150,198,co-ops,0.001514541,137.2582665,Housing,keep
4151,198,kb,0.001379715,151.8271361,Housing,drop
4152,198,single-family,0.001379715,75.79855871,Housing,keep
4153,198,urban-development,0.001364735,58.70260718,Housing,keep
4154,198,rentals,0.001304812,75.08122526,Housing,keep
4155,198,homeownership,0.001184967,315.5720207,Housing,keep
4156,198,remodeling,0.001155006,60.84085405,Housing,drop
4157,198,condos,0.001080103,78.01836809,Housing,keep
4158,198,one-bedroom,0.001080103,229.0404963,Housing,drop
4159,198,lennar,0.00102018,214.090022,Housing,drop
4160,198,single-family-homes,0.00102018,58.44878739,Housing,keep
4161,198,eviction,0.000900335,52.05553892,Housing,keep
4162,198,middle-income,0.000855394,40.14458372,Housing,drop
4163,198,apartment-buildings,0.000690607,39.60600678,Housing,keep
4164,198,complexes,0.000645665,33.56135766,Housing,keep
4165,198,dwellings,0.000645665,47.57544602,Housing,keep
4166,198,moderate-income,0.000600723,126.8411209,Housing,drop
4167,198,elliman,0.000465897,46.74684631,Housing,drop
4168,198,townhouses,0.000405975,40.29771721,Housing,keep
4183,201,survey,0.025916381,168.7891023,PublicOpinion,keep
4184,201,poll,0.011058292,536.1071452,PublicOpinion,keep
4185,201,respondents,0.004467544,479.4036299,PublicOpinion,keep
4186,201,surveys,0.004453091,55.35983175,PublicOpinion,keep
4187,201,surveyed,0.003600341,85.22624583,PublicOpinion,keep
4188,201,polling,0.002588603,123.3981469,PublicOpinion,keep
4189,201,polled,0.001504598,84.09238649,PublicOpinion,keep
4190,201,pew,0.001490145,43.2098322,PublicOpinion,keep
4191,201,gallup,0.00112881,69.85596966,PublicOpinion,keep
4192,201,pew-research,0.000912009,43.99129126,PublicOpinion,keep
4193,201,registered-voters,0.000868649,231.3324024,PublicOpinion,keep
4194,201,pollsters,0.000738568,163.4231025,PublicOpinion,keep
4195,201,approval-rating,0.000608488,72.76964137,PublicOpinion,keep
4196,201,quinnipiac,0.000521768,68.4355472,PublicOpinion,keep
4197,202,privacy,0.008200754,35.70093906,Privacy,keep
4198,202,database,0.005423341,152.4038987,Privacy,keep
4199,202,databases,0.001907255,407.2632679,Privacy,keep
4200,202,registry,0.001139035,51.61912159,Privacy,keep
4201,202,facial-recognition,0.000932206,206.2693038,Privacy,keep
4202,202,password,0.000725377,69.38241258,Privacy,keep
4203,202,bulletin-board,0.00065151,30.56871497,Privacy,drop
4204,202,passwords,0.00065151,106.4288162,Privacy,keep
4205,202,scanners,0.00065151,32.30278458,Privacy,drop
4206,202,scanner,0.000518549,33.17545932,Privacy,keep
4207,204,tax,0.075599935,232.6554949,Taxation,keep
4208,204,taxes,0.022327756,91.79098845,Taxation,keep
4209,204,irs,0.009193782,565.1817098,Taxation,keep
4210,204,social-security,0.006941625,42.80268837,Taxation,drop
4211,204,capital-gains,0.004202222,929.826026,Taxation,keep
4212,204,income-tax,0.00393153,139.3781009,Taxation,keep
4213,204,deduction,0.003877392,1032.599288,Taxation,keep
4214,204,ira,0.00318442,39.78852189,Taxation,keep
4215,204,deductions,0.00300035,170.975181,Taxation,keep
4216,204,internal-revenue,0.002697175,99.83721477,Taxation,keep
4217,204,income-taxes,0.002036686,96.47331684,Taxation,keep
4218,204,taxation,0.001841788,82.44477267,Taxation,keep
4219,204,taxed,0.00183096,107.8881024,Taxation,keep
4220,204,tax-code,0.001571096,99.70556281,Taxation,keep
4221,204,tax-breaks,0.001473647,53.47656621,Taxation,keep
4222,204,deduct,0.001462819,304.3094174,Taxation,keep
4223,204,tax-reform,0.001430336,92.88709193,Taxation,keep
4224,204,tax-returns,0.001419509,83.15188429,Taxation,keep
4225,204,iras,0.001192127,281.5867549,Taxation,keep
4226,204,earners,0.001148817,42.1006383,Taxation,drop
4227,204,pensions,0.001137989,33.86035901,Taxation,drop
4228,204,i.r.s,0.001105506,66.94207988,Taxation,keep
4229,204,deductible,0.000975574,55.85445022,Taxation,keep
4230,204,pension-plan,0.000910608,57.830619,Taxation,drop
4231,204,taxing,0.000845642,31.64825356,Taxation,keep
4232,204,annuity,0.000813159,170.8648579,Taxation,drop
4233,204,tax-deferred,0.000780676,226.4708388,Taxation,keep
4234,204,adjusted-gross-income,0.00071571,190.6026611,Taxation,keep
4235,204,depreciation,0.000704882,31.09955892,Taxation,drop
4236,204,taxable-income,0.000639916,151.1514733,Taxation,keep
4237,204,brackets,0.000607433,46.32554598,Taxation,keep
4238,204,filers,0.000596605,173.0727214,Taxation,drop
4239,204,retirement-benefits,0.000585777,33.07472287,Taxation,drop
4240,204,roth-ira,0.000564122,168.9169441,Taxation,keep
4241,204,pension-plans,0.000509984,35.35332845,Taxation,drop
4242,204,annuities,0.000488328,108.0524447,Taxation,drop
4243,204,excise,0.000466673,103.260762,Taxation,drop
4244,206,shareholders,0.014160322,236.3892611,Corporate,keep
4245,206,merger,0.013699423,172.4947534,Corporate,keep
4246,206,stake,0.011105526,48.30624422,Corporate,keep
4247,206,takeover,0.009229773,144.0308534,Corporate,keep
4248,206,shareholder,0.005960605,206.2716513,Corporate,keep
4249,206,tender-offer,0.002423472,536.241849,Corporate,keep
4250,206,buyout,0.002402035,104.3045002,Corporate,keep
4251,206,icahn,0.001801794,132.8379651,Corporate,keep
4252,206,buffett,0.001426644,44.37839857,Corporate,keep
4253,206,takeovers,0.001415925,121.6995231,Corporate,keep
4254,206,mesa,0.001351614,32.12445325,Corporate,drop
4255,206,stockholders,0.001244428,58.96464514,Corporate,keep
4256,206,takeover-bid,0.001030056,135.0818396,Corporate,keep
4257,206,berkshire,0.00092287,47.99742794,Corporate,keep
4258,206,allergan,0.000879996,234.3542014,Corporate,drop
4259,206,kohlberg,0.000879996,234.3542014,Corporate,drop
4260,206,leveraged-buyout,0.000858559,55.87002414,Corporate,keep
4261,206,berkshire-hathaway,0.00084784,32.89607706,Corporate,keep
4262,206,buy-out,0.00084784,225.7907105,Corporate,keep
4263,206,pickens,0.000837121,173.3181575,Corporate,drop
4264,206,ackman,0.000783529,185.0735549,Corporate,drop
4265,206,valeant,0.000740654,214.8607847,Corporate,drop
4266,206,revlon,0.000708498,167.3510531,Corporate,keep
4267,206,proxy-fight,0.00069778,148.5805134,Corporate,keep
4268,206,conseco,0.000654906,35.44285422,Corporate,drop
4269,206,suitor,0.000644187,38.8245498,Corporate,keep
4270,206,recapitalization,0.000612031,177.5477685,Corporate,keep
4271,206,closing-price,0.000579875,40.75064927,Corporate,drop
4272,206,hostile-takeover,0.000579875,124.2332739,Corporate,keep
4273,206,kravis-roberts,0.000515564,121.7789055,Corporate,keep
4274,206,poison-pill,0.000483408,106.9637655,Corporate,keep
4275,206,kravis,0.000451252,54.04601284,Corporate,keep
4276,206,zell,0.000429815,95.10525496,Corporate,drop
4277,207,depression,0.004435587,39.48972651,MentalHealth,keep
4278,207,anxiety,0.003829429,34.52657269,MentalHealth,keep
4279,207,mental-health,0.00324454,53.97552097,MentalHealth,keep
4280,207,trauma,0.002765994,42.67955667,MentalHealth,keep
4281,207,disorder,0.00226618,36.38735903,MentalHealth,drop
4282,207,psychiatrist,0.001670656,42.73075949,MentalHealth,keep
